Symbol,Company Name,Date,TobinsQ
INCY,Incyte,30-12-22,3.031129166
INCY,Incyte,31-12-21,3.292959513
INCY,Incyte,31-12-20,5.368921997
INCY,Incyte,31-12-19,5.522456473
INCY,Incyte,31-12-18,5.144980293
INCY,Incyte,29-12-17,8.684011579
INCY,Incyte,30-12-16,11.4964361
INCY,Incyte,31-12-15,20.15018741
INTC,Intel,30-12-22,0.596225433
INTC,Intel,31-12-21,1.247393205
INTC,Intel,31-12-20,1.319933373
INTC,Intel,31-12-19,1.870148106
INTC,Intel,31-12-18,1.647425897
INTC,Intel,29-12-17,1.753906969
INTC,Intel,30-12-16,1.513823714
INTC,Intel,31-12-15,1.578352496
ICE,Intercontinental Exchange,30-12-22,0.295176675
ICE,Intercontinental Exchange,31-12-21,0.396602813
ICE,Intercontinental Exchange,31-12-20,0.513940399
ICE,Intercontinental Exchange,31-12-19,0.541273945
ICE,Intercontinental Exchange,31-12-18,0.461618729
ICE,Intercontinental Exchange,29-12-17,0.531211207
ICE,Intercontinental Exchange,30-12-16,0.409738801
ICE,Intercontinental Exchange,31-12-15,0.391362166
IFF,International Flavors & Fragrances,30-12-22,0.756956793
IFF,International Flavors & Fragrances,31-12-21,0.970756576
IFF,International Flavors & Fragrances,31-12-20,1.653997061
IFF,International Flavors & Fragrances,31-12-19,1.089313576
IFF,International Flavors & Fragrances,31-12-18,1.166240542
IFF,International Flavors & Fragrances,29-12-17,2.6262891
IFF,International Flavors & Fragrances,30-12-16,2.331845707
IFF,International Flavors & Fragrances,31-12-15,2.564379681
IP,International Paper,30-12-22,0.517569507
IP,International Paper,31-12-21,0.711209897
IP,International Paper,31-12-20,0.614967947
IP,International Paper,31-12-19,0.538942509
IP,International Paper,31-12-18,0.481120548
IP,International Paper,29-12-17,0.706384629
IP,International Paper,30-12-16,0.654209391
IP,International Paper,31-12-15,0.508652317
INTU,Intuit,30-12-22,3.943564578
INTU,Intuit,31-12-21,11.73184197
INTU,Intuit,31-12-20,9.382444424
INTU,Intuit,31-12-19,10.88074646
INTU,Intuit,31-12-18,9.88431827
INTU,Intuit,29-12-17,9.929124877
INTU,Intuit,30-12-16,6.930534118
ISRG,Intuitive Surgical,30-12-22,7.297431766
ISRG,Intuitive Surgical,31-12-21,9.535500496
ISRG,Intuitive Surgical,31-12-20,8.672023013
ISRG,Intuitive Surgical,31-12-19,7.084816161
ISRG,Intuitive Surgical,31-12-18,7.026767032
ISRG,Intuitive Surgical,29-12-17,7.081476126
ISRG,Intuitive Surgical,30-12-16,3.744269144
ISRG,Intuitive Surgical,31-12-15,4.195834149
IVZ,Invesco,30-12-22,0.285844769
IVZ,Invesco,31-12-21,0.330414451
IVZ,Invesco,31-12-20,0.223138031
IVZ,Invesco,31-12-19,0.210280794
IVZ,Invesco,31-12-18,0.219548153
IVZ,Invesco,29-12-17,0.476275371
IVZ,Invesco,30-12-16,0.483757858
IVZ,Invesco,31-12-15,0.562581235
IPGP,IPG Photonics,30-12-22,1.751751141
IPGP,IPG Photonics,31-12-21,2.867822497
IPGP,IPG Photonics,31-12-20,4.083256449
IPGP,IPG Photonics,31-12-19,2.817736551
IPGP,IPG Photonics,31-12-18,2.332958897
IPGP,IPG Photonics,29-12-17,4.838889072
IPGP,IPG Photonics,30-12-16,2.928320614
IPGP,IPG Photonics,31-12-15,3.247546416
IQV,IQVIA,30-12-22,1.50168027
IQV,IQVIA,31-12-21,2.171274657
IQV,IQVIA,31-12-20,1.412849701
IQV,IQVIA,31-12-19,1.287639337
IQV,IQVIA,31-12-18,1.02584114
IQV,IQVIA,29-12-17,0.910970969
IQV,IQVIA,30-12-16,0.865580287
IQV,IQVIA,31-12-15,2.21789822
IRM,Iron Mountain,30-12-22,0.893995272
IRM,Iron Mountain,31-12-21,1.051488243
IRM,Iron Mountain,31-12-20,0.601623171
IRM,Iron Mountain,31-12-19,0.663947233
IRM,Iron Mountain,31-12-18,0.78360471
IRM,Iron Mountain,29-12-17,0.981024887
IRM,Iron Mountain,30-12-16,0.842851747
IRM,Iron Mountain,31-12-15,0.902460717
JBHT,J.B. Hunt Transport,30-12-22,2.331963467
JBHT,J.B. Hunt Transport,31-12-21,3.152286076
JBHT,J.B. Hunt Transport,31-12-20,2.435744826
JBHT,J.B. Hunt Transport,31-12-19,2.251146297
JBHT,J.B. Hunt Transport,31-12-18,1.986991014
JBHT,J.B. Hunt Transport,29-12-17,2.82607269
JBHT,J.B. Hunt Transport,30-12-16,2.82173211
JBHT,J.B. Hunt Transport,31-12-15,2.272561401
JKHY,Jack Henry & Associates,30-12-22,5.216401902
JKHY,Jack Henry & Associates,31-12-21,5.207583589
JKHY,Jack Henry & Associates,31-12-20,4.954330588
JKHY,Jack Henry & Associates,31-12-19,5.107632662
JKHY,Jack Henry & Associates,31-12-18,4.76366794
JKHY,Jack Henry & Associates,29-12-17,4.733449738
JKHY,Jack Henry & Associates,30-12-16,3.795870439
J,Jacobs Engineering Group,30-12-22,1.088975668
J,Jacobs Engineering Group,31-12-21,1.233543243
J,Jacobs Engineering Group,31-12-20,1.149980152
J,Jacobs Engineering Group,31-12-19,1.04352063
J,Jacobs Engineering Group,31-12-18,0.644090618
J,Jacobs Engineering Group,29-12-17,1.277289986
J,Jacobs Engineering Group,30-12-16,0.933581865
J,Jacobs Engineering Group,31-12-15,0.656794693
DE,John Deere,30-12-22,1.417293969
DE,John Deere,31-12-21,1.253113465
DE,John Deere,31-12-20,1.123266104
DE,John Deere,31-12-19,0.743956527
DE,John Deere,31-12-18,0.67767794
DE,John Deere,29-12-17,0.767962752
DE,John Deere,30-12-16,0.56281442
DE,John Deere,31-12-15,0.416442234
JNJ,Johnson & Johnson,30-12-22,2.464795916
JNJ,Johnson & Johnson,31-12-21,2.571483542
JNJ,Johnson & Johnson,31-12-19,2.43448862
JNJ,Johnson & Johnson,31-12-18,2.240607149
JNJ,Johnson & Johnson,29-12-17,2.384787499
JNJ,Johnson & Johnson,30-12-16,2.337267034
JCI,Johnson Controls,30-12-22,1.071762871
JCI,Johnson Controls,31-12-21,1.396688395
JCI,Johnson Controls,31-12-20,0.840939591
JCI,Johnson Controls,31-12-19,0.745388803
JCI,Johnson Controls,31-12-18,0.563314422
JCI,Johnson Controls,29-12-17,0.692521603
JCI,Johnson Controls,30-12-16,0.619824152
JCI,Johnson Controls,31-12-15,0.8678286
JNPR,Juniper Networks,30-12-22,1.110257647
JNPR,Juniper Networks,31-12-21,1.293066052
JNPR,Juniper Networks,31-12-20,0.78319237
JNPR,Juniper Networks,31-12-19,0.921914525
JNPR,Juniper Networks,31-12-18,1.000434783
JNPR,Juniper Networks,29-12-17,1.076669243
JNPR,Juniper Networks,30-12-16,1.111787294
JNPR,Juniper Networks,31-12-15,1.227065157
KSU,Kansas City Southern,31-12-20,1.922286296
KSU,Kansas City Southern,31-12-19,1.548237623
KSU,Kansas City Southern,31-12-18,1.048373788
KSU,Kansas City Southern,29-12-17,1.240625088
KSU,Kansas City Southern,30-12-16,1.073335685
KSU,Kansas City Southern,31-12-15,1.004733917
KSU,Kansas City Southern,31-12-14,1.729673015
K,Kellogg Company,30-12-22,1.346091293
K,Kellogg Company,31-12-21,1.257281364
K,Kellogg Company,31-12-19,1.346659075
K,Kellogg Company,31-12-18,1.096592801
K,Kellogg Company,29-12-17,1.432045438
K,Kellogg Company,30-12-16,1.713958927
KEY,KeyBank,30-12-22,0.088817836
KEY,KeyBank,31-12-21,0.114559075
KEY,KeyBank,31-12-20,0.092955382
KEY,KeyBank,31-12-19,0.135053294
KEY,KeyBank,31-12-18,0.106575919
KEY,KeyBank,29-12-17,0.157040243
KEY,KeyBank,30-12-16,0.142966268
KEY,KeyBank,31-12-15,0.114600882
KEYS,Keysight,30-12-22,3.760244505
KMB,Kimberly-Clark,30-12-22,2.571455632
KMB,Kimberly-Clark,31-12-21,2.734418076
KMB,Kimberly-Clark,31-12-20,2.633962211
KMB,Kimberly-Clark,31-12-19,3.113512221
KMB,Kimberly-Clark,31-12-18,2.747744064
KMB,Kimberly-Clark,29-12-17,2.839277543
KMB,Kimberly-Clark,30-12-16,2.841741355
KMB,Kimberly-Clark,31-12-15,3.138987558
KIM,Kimco Realty,30-12-22,0.741051425
KIM,Kimco Realty,31-12-21,0.83020888
KIM,Kimco Realty,31-12-20,0.559384015
KIM,Kimco Realty,31-12-19,0.813968568
KIM,Kimco Realty,31-12-18,0.562647082
KIM,Kimco Realty,29-12-17,0.660769255
KIM,Kimco Realty,30-12-16,0.960393231
KIM,Kimco Realty,31-12-15,0.974097365
KMI,Kinder Morgan,30-12-22,0.579980022
KMI,Kinder Morgan,31-12-21,0.510602988
KMI,Kinder Morgan,31-12-20,0.430006808
KMI,Kinder Morgan,31-12-19,0.646316329
KMI,Kinder Morgan,31-12-18,0.44112241
KMI,Kinder Morgan,29-12-17,0.509722345
KMI,Kinder Morgan,30-12-16,0.575098686
KMI,Kinder Morgan,31-12-15,0.394827083
KLAC,KLA Corporation,30-12-22,4.228310682
KLAC,KLA Corporation,31-12-21,6.286249357
KLAC,KLA Corporation,31-12-20,4.298252306
KLAC,KLA Corporation,31-12-19,3.093066831
KLAC,KLA Corporation,31-12-18,2.489906674
KLAC,KLA Corporation,29-12-17,2.97398438
KLAC,KLA Corporation,30-12-16,2.478711608
KSS,Kohl's,30-12-22,0.24488508
KSS,Kohl's,31-12-21,0.431522462
KSS,Kohl's,31-12-20,0.430522844
KSS,Kohl's,31-12-19,0.629264576
KSS,Kohl's,31-12-18,0.815574213
KSS,Kohl's,29-12-17,0.659197731
KSS,Kohl's,30-12-16,0.631494929
KHC,Kraft Heinz,30-12-22,0.551867356
KHC,Kraft Heinz,31-12-21,0.470881427
KHC,Kraft Heinz,31-12-20,0.424613643
KHC,Kraft Heinz,31-12-19,0.387016856
KHC,Kraft Heinz,31-12-18,0.506709641
KHC,Kraft Heinz,29-12-17,0.787813879
KHC,Kraft Heinz,30-12-16,0.882042165
KR,Kroger,30-12-22,0.650577421
KR,Kroger,31-12-21,0.682470634
KR,Kroger,31-12-20,0.543934419
KR,Kroger,31-12-19,0.606956944
KR,Kroger,31-12-18,0.598758131
KR,Kroger,29-12-17,0.672775694
KR,Kroger,30-12-16,0.959658155
LHX,L3Harris Technologies,30-12-22,1.254006911
LHX,L3Harris Technologies,31-12-21,1.18695347
LHX,L3Harris Technologies,31-12-19,1.1350066
LHX,L3Harris Technologies,31-12-18,1.611371731
LHX,L3Harris Technologies,29-12-17,1.701639538
LHX,L3Harris Technologies,30-12-16,1.081323991
LH,Labcorp,30-12-22,1.129784323
LH,Labcorp,31-12-21,1.436536541
LH,Labcorp,31-12-20,0.989775654
LH,Labcorp,31-12-19,0.911169208
LH,Labcorp,31-12-18,0.769778503
LH,Labcorp,29-12-17,0.983940246
LH,Labcorp,30-12-16,0.930838352
LH,Labcorp,31-12-15,0.883285683
LRCX,Lam Research,30-12-22,3.297846639
LRCX,Lam Research,31-12-21,6.300376145
LRCX,Lam Research,31-12-20,4.628159695
LRCX,Lam Research,31-12-19,3.540107786
LRCX,Lam Research,31-12-18,1.649831842
LRCX,Lam Research,29-12-17,2.465519909
LRCX,Lam Research,30-12-16,1.40790355
LW,Lamb Weston,30-12-22,3.108324074
LW,Lamb Weston,31-12-21,2.184738443
LW,Lamb Weston,31-12-20,2.474188705
LW,Lamb Weston,31-12-19,4.126369214
LW,Lamb Weston,31-12-18,3.922278019
LW,Lamb Weston,29-12-17,3.308986876
LW,Lamb Weston,30-12-16,2.56214845
LVS,Las Vegas Sands,30-12-22,1.649545455
LVS,Las Vegas Sands,31-12-21,1.451858434
LVS,Las Vegas Sands,31-12-20,2.249501037
LVS,Las Vegas Sands,31-12-19,2.410830477
LVS,Las Vegas Sands,31-12-18,1.875020944
LVS,Las Vegas Sands,29-12-17,2.815864927
LVS,Las Vegas Sands,30-12-16,2.216665599
LVS,Las Vegas Sands,31-12-15,1.79666136
LEG,Leggett & Platt,30-12-22,0.844068731
LEG,Leggett & Platt,31-12-21,1.059501385
LEG,Leggett & Platt,31-12-20,1.26744504
LEG,Leggett & Platt,31-12-19,1.429095704
LEG,Leggett & Platt,31-12-18,1.424527119
LEG,Leggett & Platt,29-12-17,1.828426568
LEG,Leggett & Platt,30-12-16,2.260640574
LEG,Leggett & Platt,31-12-15,1.977662663
LDOS,Leidos,30-12-22,1.102519318
LDOS,Leidos,31-12-21,0.93183772
LDOS,Leidos,31-12-20,1.593577453
LDOS,Leidos,31-12-18,0.871653364
LDOS,Leidos,29-12-17,1.091728587
LDOS,Leidos,30-12-16,0.840013141
LDOS,Leidos,31-12-15,1.199502517
LEN,Lennar,30-12-22,0.684108556
LEN,Lennar,31-12-21,1.033758946
LEN,Lennar,31-12-20,0.789678026
LEN,Lennar,31-12-19,0.593081327
LEN,Lennar,31-12-18,0.441964812
LEN,Lennar,29-12-17,0.861015836
LEN,Lennar,30-12-16,0.656820764
LEN,Lennar,31-12-15,0.728510296
LNC,Lincoln National Corporation,30-12-22,0.017042428
LNC,Lincoln National Corporation,31-12-21,0.030294985
LNC,Lincoln National Corporation,31-12-20,0.026278914
LNC,Lincoln National Corporation,31-12-19,0.034057786
LNC,Lincoln National Corporation,31-12-18,0.034933354
LNC,Lincoln National Corporation,29-12-17,0.059498895
LNC,Lincoln National Corporation,30-12-16,0.057330579
LNC,Lincoln National Corporation,31-12-15,0.04768019
LIN,Linde plc,30-12-22,2.056468274
LIN,Linde plc,31-12-21,2.190708953
LIN,Linde plc,31-12-20,1.601521231
LIN,Linde plc,31-12-19,1.345560118
LIN,Linde plc,31-12-18,0.968621238
LIN,Linde plc,29-12-17,2.227044234
LIN,Linde plc,30-12-16,1.771254865
LIN,Linde plc,31-12-15,1.641834073
LYV,Live Nation Entertainment,30-12-22,1.022734259
LYV,Live Nation Entertainment,31-12-21,1.895906589
LYV,Live Nation Entertainment,31-12-20,1.537740034
LYV,Live Nation Entertainment,31-12-19,1.415308324
LYV,Live Nation Entertainment,31-12-18,1.246647319
LYV,Live Nation Entertainment,29-12-17,1.210958665
LYV,Live Nation Entertainment,30-12-16,0.821804061
LYV,Live Nation Entertainment,31-12-15,0.833408177
LKQ,LKQ Corporation,30-12-22,1.233325917
LKQ,LKQ Corporation,31-12-21,2.523815564
LKQ,LKQ Corporation,31-12-20,0.865069073
LKQ,LKQ Corporation,31-12-19,0.858122477
LKQ,LKQ Corporation,31-12-18,0.659440405
LKQ,LKQ Corporation,29-12-17,1.341154768
LKQ,LKQ Corporation,30-12-16,1.135141299
LKQ,LKQ Corporation,31-12-15,1.606178066
LMT,Lockheed Martin,30-12-22,2.365290828
LMT,Lockheed Martin,31-12-21,1.874402984
LMT,Lockheed Martin,31-12-20,1.953941247
LMT,Lockheed Martin,31-12-19,2.30672635
LMT,Lockheed Martin,31-12-18,1.650338011
LMT,Lockheed Martin,29-12-17,1.989325252
LMT,Lockheed Martin,30-12-16,1.528630546
LMT,Lockheed Martin,31-12-15,1.34591628
L,Loews Hotels & Co,30-12-22,0.826146043
L,Loews Hotels & Co,31-12-21,0.178372133
L,Loews Hotels & Co,31-12-20,0.152542581
L,Loews Hotels & Co,31-12-19,0.189680854
L,Loews Hotels & Co,31-12-18,0.186929562
L,Loews Hotels & Co,29-12-17,0.226888854
L,Loews Hotels & Co,30-12-16,0.22166786
L,Loews Hotels & Co,31-12-15,0.183970613
LOW,Lowe's Home Improvement,30-12-22,2.807391577
LOW,Lowe's Home Improvement,31-12-21,3.722200492
LOW,Lowe's Home Improvement,31-12-20,3.041764333
LOW,Lowe's Home Improvement,31-12-19,2.696578185
LOW,Lowe's Home Improvement,31-12-18,2.096295373
LOW,Lowe's Home Improvement,29-12-17,2.26623634
LOW,Lowe's Home Improvement,30-12-16,1.972143543
CTL,Lumen Technologies,31-12-19,0.219437357
CTL,Lumen Technologies,31-12-18,0.230492793
CTL,Lumen Technologies,29-12-17,0.19587104
CTL,Lumen Technologies,30-12-16,0.273100543
CTL,Lumen Technologies,31-12-15,0.284769827
CTL,Lumen Technologies,31-12-14,0.443550644
CTL,Lumen Technologies,31-12-13,0.353350064
LYB,LyondellBasell,30-12-22,0.762895656
LYB,LyondellBasell,31-12-21,0.823661512
LYB,LyondellBasell,31-12-20,0.865156842
LYB,LyondellBasell,31-12-19,1.037490794
LYB,LyondellBasell,31-12-18,1.094868873
LYB,LyondellBasell,29-12-17,1.66084983
LYB,LyondellBasell,30-12-16,1.479912884
LYB,LyondellBasell,31-12-15,1.636693835
MTB,M&T Bank,30-12-22,0.123643265
MTB,M&T Bank,31-12-21,0.127675428
MTB,M&T Bank,31-12-20,0.114762342
MTB,M&T Bank,31-12-19,0.183945025
MTB,M&T Bank,31-12-18,0.164389872
MTB,M&T Bank,29-12-17,0.219499472
MTB,M&T Bank,30-12-16,0.198762463
MTB,M&T Bank,31-12-15,0.156400651
M,"Macy's, Inc.",30-12-22,0.360171688
M,"Macy's, Inc.",31-12-21,0.438403366
M,"Macy's, Inc.",31-12-20,0.165306773
M,"Macy's, Inc.",31-12-19,0.27429926
M,"Macy's, Inc.",31-12-18,0.479108957
M,"Macy's, Inc.",29-12-17,0.38751894
M,"Macy's, Inc.",30-12-16,0.53698464
MRO,Marathon Oil,30-12-22,0.929937312
MRO,Marathon Oil,31-12-21,0.692782158
MRO,Marathon Oil,31-12-20,0.292713299
MRO,Marathon Oil,31-12-19,0.530589281
MRO,Marathon Oil,31-12-18,0.551512593
MRO,Marathon Oil,29-12-17,0.653757042
MRO,Marathon Oil,30-12-16,0.471524088
MRO,Marathon Oil,31-12-15,0.284444926
MPC,Marathon Petroleum,30-12-22,0.915246329
MPC,Marathon Petroleum,31-12-21,0.462708787
MPC,Marathon Petroleum,31-12-20,0.34473286
MPC,Marathon Petroleum,31-12-19,0.433265639
MPC,Marathon Petroleum,31-12-18,0.47241132
MPC,Marathon Petroleum,29-12-17,0.762052447
MPC,Marathon Petroleum,30-12-16,0.701249768
MPC,Marathon Petroleum,31-12-15,0.747699103
MKTX,MarketAxess,30-12-22,6.499323923
MKTX,MarketAxess,31-12-21,10.04599797
MKTX,MarketAxess,31-12-20,16.05709595
MKTX,MarketAxess,31-12-19,14.80939999
MKTX,MarketAxess,31-12-18,11.2539431
MKTX,MarketAxess,29-12-17,12.80375521
MKTX,MarketAxess,30-12-16,10.24935903
MKTX,MarketAxess,31-12-15,9.347013719
MAR,Marriott International,30-12-22,1.9464
MAR,Marriott International,31-12-21,2.122971549
MAR,Marriott International,31-12-20,1.744798348
MAR,Marriott International,31-12-19,1.9670002
MAR,Marriott International,31-12-18,1.555831195
MAR,Marriott International,29-12-17,2.069276056
MAR,Marriott International,30-12-16,0.996338525
MAR,Marriott International,31-12-15,2.804172312
MMC,Marsh McLennan,30-12-22,2.808031327
MMC,Marsh McLennan,31-12-21,2.558345574
MMC,Marsh McLennan,31-12-20,1.810506795
MMC,Marsh McLennan,31-12-19,1.802866344
MMC,Marsh McLennan,31-12-18,1.872762148
MMC,Marsh McLennan,29-12-17,2.052151283
MMC,Marsh McLennan,30-12-16,1.937007731
MMC,Marsh McLennan,31-12-15,1.59372483
MLM,Martin Marietta Materials,30-12-22,1.400007805
MLM,Martin Marietta Materials,31-12-21,1.910153641
MLM,Martin Marietta Materials,31-12-20,1.672433023
MLM,Martin Marietta Materials,31-12-19,1.719952612
MLM,Martin Marietta Materials,31-12-18,1.126507674
MLM,Martin Marietta Materials,29-12-17,1.546605346
MLM,Martin Marietta Materials,30-12-16,1.921387508
MLM,Martin Marietta Materials,31-12-15,1.25921862
MAS,Masco,30-12-22,2.274561326
MAS,Masco,31-12-21,3.142805243
MAS,Masco,31-12-20,2.533251666
MAS,Masco,31-12-19,2.702407178
MAS,Masco,31-12-18,1.64653157
MAS,Masco,29-12-17,2.596910891
MAS,Masco,30-12-16,2.034633752
MAS,Masco,31-12-15,1.702022963
MA,Mastercard,30-12-22,8.697068444
MA,Mastercard,31-12-21,9.344290239
MA,Mastercard,31-12-20,10.59510736
MA,Mastercard,31-12-19,10.27259174
MA,Mastercard,31-12-18,7.793006402
MA,Mastercard,29-12-17,7.511151174
MA,Mastercard,30-12-16,6.018809996
MA,Mastercard,31-12-15,6.65058454
MXIM,Maxim Integrated,31-12-20,6.116255708
MXIM,Maxim Integrated,31-12-19,4.605903474
MXIM,Maxim Integrated,31-12-18,3.616837884
MXIM,Maxim Integrated,29-12-17,3.2253364
MXIM,Maxim Integrated,30-12-16,2.812640071
MXIM,Maxim Integrated,31-12-15,2.7968
MXIM,Maxim Integrated,31-12-14,2.231556795
MKC,McCormick & Company,30-12-22,1.690535548
MKC,McCormick & Company,31-12-21,2.006947166
MKC,McCormick & Company,31-12-20,2.114539823
MKC,McCormick & Company,31-12-19,2.181155793
MKC,McCormick & Company,31-12-18,1.796715308
MKC,McCormick & Company,29-12-17,1.288756603
MKC,McCormick & Company,30-12-16,2.524777917
MKC,McCormick & Company,31-12-15,2.421383625
MCD,McDonald's,30-12-22,3.848270765
MCD,McDonald's,31-12-21,3.681235213
MCD,McDonald's,31-12-20,3.042443733
MCD,McDonald's,31-12-19,3.092647085
MCD,McDonald's,31-12-18,4.132269038
MCD,McDonald's,29-12-17,4.043358922
MCD,McDonald's,30-12-16,3.211495985
MCD,McDonald's,31-12-15,2.733622626
MCK,McKesson Corporation,30-12-22,0.835418001
MCK,McKesson Corporation,31-12-21,0.584044971
MCK,McKesson Corporation,31-12-20,0.457669212
MCK,McKesson Corporation,31-12-19,0.419990114
MCK,McKesson Corporation,31-12-18,0.350914216
MCK,McKesson Corporation,29-12-17,0.531026797
MCK,McKesson Corporation,30-12-16,0.549575063
MDT,Medtronic,30-12-22,1.136315758
MDT,Medtronic,31-12-21,1.493352868
MDT,Medtronic,31-12-20,1.739100619
MDT,Medtronic,31-12-19,1.695539557
MDT,Medtronic,31-12-18,1.336438108
MDT,Medtronic,29-12-17,1.095370482
MDT,Medtronic,30-12-16,0.979553487
MRK,Merck & Co.,30-12-22,2.575100144
MRK,Merck & Co.,31-12-21,1.834350366
MRK,Merck & Co.,31-12-20,2.262933154
MRK,Merck & Co.,31-12-19,2.72302305
MRK,Merck & Co.,31-12-18,2.393670218
MRK,Merck & Co.,29-12-17,1.731401946
MRK,Merck & Co.,30-12-16,1.700535041
MRK,Merck & Co.,31-12-15,1.43859427
FB,Meta Platforms,31-12-21,5.521840566
FB,Meta Platforms,31-12-20,4.881408773
FB,Meta Platforms,31-12-19,4.387354172
FB,Meta Platforms,31-12-18,3.84647749
FB,Meta Platforms,29-12-17,6.056391794
FB,Meta Platforms,30-12-16,5.104202522
FB,Meta Platforms,31-12-15,6.022393183
MET,MetLife,30-12-22,0.084613615
MET,MetLife,31-12-21,0.068337033
MET,MetLife,31-12-20,0.051877508
MET,MetLife,31-12-19,0.062942588
MET,MetLife,31-12-18,0.057140535
MET,MetLife,29-12-17,0.073313847
MET,MetLife,30-12-16,0.058806307
MET,MetLife,31-12-15,0.05390434
MTD,Mettler Toledo,30-12-22,9.573103566
MTD,Mettler Toledo,31-12-21,11.61554836
MTD,Mettler Toledo,31-12-20,9.461093395
MTD,Mettler Toledo,31-12-19,6.833490789
MTD,Mettler Toledo,31-12-18,5.367026358
MTD,Mettler Toledo,29-12-17,6.210869466
MTD,Mettler Toledo,30-12-16,5.049319743
MTD,Mettler Toledo,31-12-15,4.524784378
MGM,MGM Resorts International,30-12-22,0.285152227
MGM,MGM Resorts International,31-12-21,0.554549355
MGM,MGM Resorts International,31-12-20,0.491073647
MGM,MGM Resorts International,31-12-19,0.571599864
MGM,MGM Resorts International,31-12-18,0.495590177
MGM,MGM Resorts International,29-12-17,0.754966472
MGM,MGM Resorts International,30-12-16,0.678850432
MGM,MGM Resorts International,31-12-15,0.568951817
MCHP,Microchip Technology,30-12-22,2.381635236
MCHP,Microchip Technology,31-12-21,2.917884676
MCHP,Microchip Technology,31-12-20,2.149386954
MCHP,Microchip Technology,31-12-19,1.370205559
MCHP,Microchip Technology,31-12-18,2.057295936
MCHP,Microchip Technology,29-12-17,2.676408712
MCHP,Microchip Technology,30-12-16,2.491214034
MU,Micron Technology,30-12-22,0.822657092
MU,Micron Technology,31-12-21,1.771225509
MU,Micron Technology,31-12-20,1.568642647
MU,Micron Technology,31-12-19,1.244834785
MU,Micron Technology,31-12-18,0.831581894
MU,Micron Technology,29-12-17,1.378337345
MU,Micron Technology,30-12-16,0.902520605
MSFT,Microsoft,30-12-22,4.897760169
MSFT,Microsoft,31-12-21,7.550042873
MSFT,Microsoft,31-12-20,5.565095134
MSFT,Microsoft,31-12-19,4.183599017
MSFT,Microsoft,31-12-18,3.01043485
MSFT,Microsoft,29-12-17,2.735593937
MSFT,Microsoft,30-12-16,2.487922703
MAA,Mid-America Apartment Communities,30-12-22,1.611606272
MAA,Mid-America Apartment Communities,31-12-21,2.343340582
MAA,Mid-America Apartment Communities,31-12-20,1.293099574
MAA,Mid-America Apartment Communities,31-12-19,1.339810645
MAA,Mid-America Apartment Communities,31-12-18,0.961125811
MAA,Mid-America Apartment Communities,29-12-17,0.992367586
MAA,Mid-America Apartment Communities,30-12-16,0.74347365
MAA,Mid-America Apartment Communities,31-12-15,0.997894309
MHK,Mohawk Industries,30-12-22,0.49865651
MHK,Mohawk Industries,31-12-21,0.828463665
MHK,Mohawk Industries,31-12-20,0.690389584
MHK,Mohawk Industries,31-12-19,0.728902152
MHK,Mohawk Industries,31-12-18,0.64593029
MHK,Mohawk Industries,29-12-17,1.696184013
MHK,Mohawk Industries,30-12-16,1.44752735
MHK,Mohawk Industries,31-12-15,1.40915326
TAP,Molson Coors,30-12-22,0.435179934
TAP,Molson Coors,31-12-21,0.367792635
TAP,Molson Coors,31-12-20,0.362190302
TAP,Molson Coors,31-12-19,0.408309067
TAP,Molson Coors,31-12-18,0.406896598
TAP,Molson Coors,29-12-17,0.588790366
TAP,Molson Coors,30-12-16,0.7079884
TAP,Molson Coors,31-12-15,1.560199083
MDLZ,Mondelez International,30-12-22,1.29131798
MDLZ,Mondelez International,31-12-21,1.37281032
MDLZ,Mondelez International,31-12-20,1.217514231
MDLZ,Mondelez International,31-12-19,1.223639716
MDLZ,Mondelez International,31-12-18,0.924667538
MDLZ,Mondelez International,29-12-17,1.026104042
MDLZ,Mondelez International,30-12-16,1.120892457
MDLZ,Mondelez International,31-12-15,1.119519437
MNST,Monster Beverage,30-12-22,6.395256016
MNST,Monster Beverage,31-12-21,6.5144732
MNST,Monster Beverage,31-12-20,7.87517528
MNST,Monster Beverage,31-12-19,6.614436557
MNST,Monster Beverage,31-12-18,5.901410492
MNST,Monster Beverage,29-12-17,7.457131186
MNST,Monster Beverage,30-12-16,6.275795151
MNST,Monster Beverage,31-12-15,5.326842469
MCO,Moody's Corporation,30-12-22,3.61366937
MCO,Moody's Corporation,31-12-21,4.924820027
MCO,Moody's Corporation,31-12-20,4.378509791
MCO,Moody's Corporation,31-12-19,4.336519727
MCO,Moody's Corporation,31-12-18,2.798977137
MCO,Moody's Corporation,29-12-17,3.280527565
MCO,Moody's Corporation,30-12-16,3.409950444
MCO,Moody's Corporation,31-12-15,3.819006909
MS,Morgan Stanley,30-12-22,0.119004703
MS,Morgan Stanley,31-12-21,0.143174441
MS,Morgan Stanley,31-12-20,0.09844729
MS,Morgan Stanley,31-12-19,0.092314455
MS,Morgan Stanley,31-12-18,0.079343574
MS,Morgan Stanley,29-12-17,0.109654786
MS,Morgan Stanley,30-12-16,0.095859066
MS,Morgan Stanley,31-12-15,0.076306998
MSI,Motorola Solutions,30-12-22,3.366681286
MSI,Motorola Solutions,31-12-21,3.750049293
MSI,Motorola Solutions,31-12-20,2.651363661
MSI,Motorola Solutions,31-12-19,2.58733967
MSI,Motorola Solutions,31-12-18,2.00879046
